[2026-07-21 18:00:33,453][root][INFO] - 	 *Phase: DETERMINISTIC
[2026-07-21 18:00:33,453][root][INFO] - 	 *lowest F value: -3.73520 | # live points: 5000 | # proposals: 500
[2026-07-21 18:00:33,453][root][INFO] - 	 *Fraction of live points in DS~nominal: 0.0058
[2026-07-21 18:00:33,453][root][INFO] - 	 *Evidence estimate: 0.02510
[2026-07-21 18:00:33,859][root][INFO] - Solver iteration: 7
[2026-07-21 18:00:33,859][root][INFO] - 	 *Phase: DETERMINISTIC
[2026-07-21 18:00:33,859][root][INFO] - 	 *lowest F value: -3.72934 | # live points: 5000 | # proposals: 500
[2026-07-21 18:00:33,859][root][INFO] - 	 *Fraction of live points in DS~nominal: 0.0062
[2026-07-21 18:00:33,859][root][INFO] - 	 *Evidence estimate: 0.02510
[2026-07-21 18:00:34,315][root][INFO] - Solver iteration: 8
[2026-07-21 18:00:34,315][root][INFO] - 	 *Phase: DETERMINISTIC
[2026-07-21 18:00:34,315][root][INFO] - 	 *lowest F value: -3.72186 | # live points: 5000 | # proposals: 500
[2026-07-21 18:00:34,315][root][INFO] - 	 *Fraction of live points in DS~nominal: 0.0064
[2026-07-21 18:00:34,315][root][INFO] - 	 *Evidence estimate: 0.02510
[2026-07-21 18:00:34,705][root][INFO] - Solver iteration: 9
[2026-07-21 18:00:34,705][root][INFO] - 	 *Phase: DETERMINISTIC
[2026-07-21 18:00:34,705][root][INFO] - 	 *lowest F value: -3.71425 | # live points: 5000 | # proposals: 500
[2026-07-21 18:00:34,705][root][INFO] - 	 *Fraction of live points in DS~nominal: 0.0070
[2026-07-21 18:00:34,705][root][INFO] - 	 *Evidence estimate: 0.02509
[2026-07-21 18:00:35,092][root][INFO] - Solver iteration: 10
[2026-07-21 18:00:35,092][root][INFO] - 	 *Phase: DETERMINISTIC
[2026-07-21 18:00:35,092][root][INFO] - 	 *lowest F value: -3.70547 | # live points: 5000 | # proposals: 500
[2026-07-21 18:00:35,092][root][INFO] - 	 *Fraction of live points in DS~nominal: 0.0080
[2026-07-21 18:00:35,092][root][INFO] - 	 *Evidence estimate: 0.02509
[2026-07-21 18:00:35,512][root][INFO] - Solver iteration: 11
[2026-07-21 18:00:35,512][root][INFO] - 	 *Phase: DETERMINISTIC
[2026-07-21 18:00:35,512][root][INFO] - 	 *lowest F value: -3.69438 | # live points: 5000 | # proposals: 500
[2026-07-21 18:00:35,512][root][INFO] - 	 *Fraction of live points in DS~nominal: 0.0084
[2026-07-21 18:00:35,512][root][INFO] - 	 *Evidence estimate: 0.02510
[2026-07-21 18:00:35,927][root][INFO] - Solver iteration: 12
[2026-07-21 18:00:35,927][root][INFO] - 	 *Phase: DETERMINISTIC
[2026-07-21 18:00:35,927][root][INFO] - 	 *lowest F value: -3.68012 | # live points: 5000 | # proposals: 500
[2026-07-21 18:00:35,927][root][INFO] - 	 *Fraction of live points in DS~nominal: 0.0090
[2026-07-21 18:00:35,927][root][INFO] - 	 *Evidence estimate: 0.02510
[2026-07-21 18:00:36,314][root][INFO] - Solver iteration: 13
[2026-07-21 18:00:36,314][root][INFO] - 	 *Phase: DETERMINISTIC
[2026-07-21 18:00:36,314][root][INFO] - 	 *lowest F value: -3.68012 | # live points: 5000 | # proposals: 500
[2026-07-21 18:00:36,314][root][INFO] - 	 *Fraction of live points in DS~nominal: 0.0102
[2026-07-21 18:00:36,314][root][INFO] - 	 *Evidence estimate: 0.02510
[2026-07-21 18:00:36,713][root][INFO] - Solver iteration: 14
[2026-07-21 18:00:36,713][root][INFO] - 	 *Phase: DETERMINISTIC
[2026-07-21 18:00:36,713][root][INFO] - 	 *lowest F value: -3.68012 | # live points: 5000 | # proposals: 500
[2026-07-21 18:00:36,713][root][INFO] - 	 *Fraction of live points in DS~nominal: 0.0104
[2026-07-21 18:00:36,713][root][INFO] - 	 *Evidence estimate: 0.02512
[2026-07-21 18:00:37,102][root][INFO] - Solver iteration: 15
[2026-07-21 18:00:37,102][root][INFO] - 	 *Phase: DETERMINISTIC
[2026-07-21 18:00:37,102][root][INFO] - 	 *lowest F value: -3.67892 | # live points: 5000 | # proposals: 500
[2026-07-21 18:00:37,102][root][INFO] - 	 *Fraction of live points in DS~nominal: 0.0110
[2026-07-21 18:00:37,102][root][INFO] - 	 *Evidence estimate: 0.02512
[2026-07-21 18:00:37,531][root][INFO] - Solver iteration: 16
[2026-07-21 18:00:37,531][root][INFO] - 	 *Phase: DETERMINISTIC
[2026-07-21 18:00:37,531][root][INFO] - 	 *lowest F value: -3.67683 | # live points: 5000 | # proposals: 500
[2026-07-21 18:00:37,531][root][INFO] - 	 *Fraction of live points in DS~nominal: 0.0114
[2026-07-21 18:00:37,531][root][INFO] - 	 *Evidence estimate: 0.02512
[2026-07-21 18:00:37,973][root][INFO] - Solver iteration: 17
[2026-07-21 18:00:37,973][root][INFO] - 	 *Phase: DETERMINISTIC
[2026-07-21 18:00:37,973][root][INFO] - 	 *lowest F value: -3.67451 | # live points: 5000 | # proposals: 500
[2026-07-21 18:00:37,973][root][INFO] - 	 *Fraction of live points in DS~nominal: 0.0130
[2026-07-21 18:00:37,973][root][INFO] - 	 *Evidence estimate: 0.02511
[2026-07-21 18:00:38,372][root][INFO] - Solver iteration: 18
[2026-07-21 18:00:38,372][root][INFO] - 	 *Phase: DETERMINISTIC
[2026-07-21 18:00:38,372][root][INFO] - 	 *lowest F value: -3.67183 | # live points: 5000 | # proposals: 500
[2026-07-21 18:00:38,372][root][INFO] - 	 *Fraction of live points in DS~nominal: 0.0140
[2026-07-21 18:00:38,372][root][INFO] - 	 *Evidence estimate: 0.02513
[2026-07-21 18:00:38,765][root][INFO] - Solver iteration: 19
[2026-07-21 18:00:38,765][root][INFO] - 	 *Phase: DETERMINISTIC
[2026-07-21 18:00:38,765][root][INFO] - 	 *lowest F value: -3.66922 | # live points: 5000 | # proposals: 500
[2026-07-21 18:00:38,765][root][INFO] - 	 *Fraction of live points in DS~nominal: 0.0148
[2026-07-21 18:00:38,765][root][INFO] - 	 *Evidence estimate: 0.02513
[2026-07-21 18:00:39,187][root][INFO] - Solver iteration: 20
[2026-07-21 18:00:39,187][root][INFO] - 	 *Phase: DETERMINISTIC
[2026-07-21 18:00:39,187][root][INFO] - 	 *lowest F value: -3.66541 | # live points: 5000 | # proposals: 500
[2026-07-21 18:00:39,187][root][INFO] - 	 *Fraction of live points in DS~nominal: 0.0154
[2026-07-21 18:00:39,187][root][INFO] - 	 *Evidence estimate: 0.02513
[2026-07-21 18:00:39,605][root][INFO] - Solver iteration: 21
[2026-07-21 18:00:39,605][root][INFO] - 	 *Phase: DETERMINISTIC
